ID,Posted at,Screen name,Text
807379780031152129,2016-12-10 00:21:54 +0000,essickz_beatz,RT @essickz_beatz: #New #boombap #Rap #Instrumental #ComingSoon  #Sad #Piano #emotional #Violin #Melody #VocalSamples #Soulful #Vibes… https://t.co/E5X5LgWOhy
807379755616112640,2016-12-10 00:21:48 +0000,essickz_beatz,RT @essickz_beatz: #New #Sad #Piano #Emotional #Violin #Rap #Instrumental Listen to Missing by Essickz Beats #np on #SoundCloud https://t.co/refGgZx1Yq
807379563286298625,2016-12-10 00:21:02 +0000,scnyny,RT @Kaffe_Takk: Don't show this to @realdonaldtrump ! #sad Donald Trump Loves New York. But It Doesn’t Love Him Back. https://t.co/98RxD8xBef
807379436823842816,2016-12-10 00:20:32 +0000,jumbeea,@DrJillStein Jill completely lost respect for you! your just another democRAT letting #HillaryClinton use you like… https://t.co/K0YlDFJ1qu
807379426757476354,2016-12-10 00:20:30 +0000,shipwrecksoul1,"#LetGO #LetItGo
#lost #Relationships #healyourself #separation #divorce #grief #brokenheart #sad #broken #Healing… https://t.co/6t4hdAabkl"
807379055502917634,2016-12-10 00:19:01 +0000,agmaldonado,Wasteland revealed after battle for #Aleppo's Old City https://t.co/xdrOmBPk0n @Reuters #Syria #Syrian #War CivilWar #BabalHadeed #Sad #News
807378902951821312,2016-12-10 00:18:25 +0000,zenyatta1411,RT @Kaffe_Takk: Don't show this to @realdonaldtrump ! #sad Donald Trump Loves New York. But It Doesn’t Love Him Back. https://t.co/98RxD8xBef
807378740606967808,2016-12-10 00:17:46 +0000,doritaquinones1,RT @TheFavelakid: #amwriting #sad #thoughts #poetry #vulnerable #writing #WriteHere #poem https://t.co/rXJvFtZPjf
807378653470289920,2016-12-10 00:17:26 +0000,ClairHARTSfiveH,@LionelTh3Lion murders @queenlern5 's name #sad
807378231934521344,2016-12-10 00:15:45 +0000,TheFavelakid,RT @TheFavelakid: #amwriting #sad #thoughts #poetry #vulnerable #writing #WriteHere #poem https://t.co/rXJvFtZPjf
807378163273711616,2016-12-10 00:15:29 +0000,Zulubus,"@RF_McCarthy @monsieur_jelly @jpublik 

#Sad

Stand for nothing and the people will love you? 

#Depressing"
807378142889447424,2016-12-10 00:15:24 +0000,sabrinabright3,RT @agathioubabe: HO GOD. Non. DAVID BOWIE DAVID BOWIE DAVID BOWIE DAVID BOWIIIIIIIIE..! 🙏😿😻😻😻 #jemeurs #ilnousmanqueTELLEMENTbordel #sad #loveforever #QdOR
807378131501940737,2016-12-10 00:15:21 +0000,hagz7,"@GILBERT_RUGBY Gilly Gilly Gilly, you got a spare pill for the boys? Our latest one got run over by a fire engine #sad #crazy @caspnz"
807378110689710080,2016-12-10 00:15:16 +0000,mrsdimpleshere,How did I not know #KylieChristmas was a #RoyalAlbertHall omg #sad
807378034923892736,2016-12-10 00:14:58 +0000,guilhermegdrs,#sad https://t.co/QxEmu1jEY1
807377904900468737,2016-12-10 00:14:27 +0000,agathioubabe,HO GOD. Non. DAVID BOWIE DAVID BOWIE DAVID BOWIE DAVID BOWIIIIIIIIE..! 🙏😿😻😻😻 #jemeurs #ilnousmanqueTELLEMENTbordel #sad #loveforever #QdOR
807377692597354496,2016-12-10 00:13:36 +0000,LachrymoseGov,me at the beginning of 2016 vs. me at the end of 2016. #sad https://t.co/ho1Y0rPBP4
807377564117377024,2016-12-10 00:13:06 +0000,Fauxser,@twolinepass @davelozo RL voted 20 times for Jill Stein #sad
807377432059740162,2016-12-10 00:12:34 +0000,meirerosy_jp,"""Expectativa X Realidade"" 😁😁😁😁😁😂🙃🙃🙃🙃🙃

#bemassim #éavida #sábado #sad #sundayday @ Suzuka, Mie https://t.co/Tr7ROlLJS7"
807377202320842752,2016-12-10 00:11:40 +0000,TheSoulCab,@NYGovCuomo Just another pretend democrat abandoning Dem ideals to cozy up to @travisk. @uber $ > safety/labor #sad https://t.co/sErV2JGKo9
807377073203453953,2016-12-10 00:11:09 +0000,Kaffe_Takk,Don't show this to @realdonaldtrump ! #sad Donald Trump Loves New York. But It Doesn’t Love Him Back. https://t.co/98RxD8xBef
807376898250653696,2016-12-10 00:10:27 +0000,laurennicoleexo,it's been 9 days and every day is harder then the last. I dread the coming weeks when we have to finally say goodbye. #broken #sad #family
807376705761513472,2016-12-10 00:09:41 +0000,pauline_mcd,"@kittykatVal I now eh.Really made my day! You don't hear much anymore. #sad Back in the day, we use to say to everybody. Merry Christmas Val"
807376326332215300,2016-12-10 00:08:11 +0000,Nubs111Smith,Heroin now kills more people per year than guns. Wow #heroin #guns #sad
807376210078613504,2016-12-10 00:07:43 +0000,hhalixik,RT @BuyerMedia: So upset about this horrible pick to head the E.P.A.  #Sad - https://t.co/V8dfMmOkwE
807376194446323712,2016-12-10 00:07:39 +0000,Mattiesbff,"The extent of my Christmas Decorations!
#SAD https://t.co/Ex3KmljWFi"
807376185713950720,2016-12-10 00:07:37 +0000,Joanne_Conway,Oh dear!! My new toy!! #selfies #fun #filters #snapchat #christmas #reindeer #rudolph #sad https://t.co/7qabUMT8Yu
807376012283641856,2016-12-10 00:06:56 +0000,__kmariec,You moms disgust me. One snap you playing w| Ur child... The next snap your smoking a blunt in the same spot? We smoke around kids now?#SAD😪
807375892397686784,2016-12-10 00:06:27 +0000,thewishnow,"@round_glass – remember when i flew to india to work for you and you (a) didn't pay me for my time then (b) called it ""a job interview"" #sad"
807375837355999232,2016-12-10 00:06:14 +0000,LachrymoseGov,Domestic policy is pretty snoozy too. #sad https://t.co/ohIHbEM55X
807375795177996288,2016-12-10 00:06:04 +0000,netbacker,"RT @LachrymoseGov: You know, combined with the earlier 400-pound guy comment, I'm starting to feel #sad and nervous about my chances w… https://t.co/wYDVc94eFj"
807375599232843776,2016-12-10 00:05:17 +0000,itsnonprofit,#Resenha do #livro #ComoFalarComUmViuvo https://t.co/bINVVtBRA0                                    #sad #sadness #book #romance #novel #luto
807375599215853568,2016-12-10 00:05:17 +0000,Golembe,@suelynn7735 #Sad
807375521902379009,2016-12-10 00:04:59 +0000,ConniePatt81,"@TheTweetwit @realDonaldTrump when it happens he will deny all responsibility, just like he does for the divisions in our country. #sad"
807375456097865728,2016-12-10 00:04:43 +0000,netbacker,RT @LachrymoseGov: I prefer @ChickfilA. #sad https://t.co/XydRstTeBE
807375379212038145,2016-12-10 00:04:25 +0000,netbacker,RT @LachrymoseGov: If by mutual you mean he said no and I nodded. #sad https://t.co/ErloGdvBaZ
807375348413272064,2016-12-10 00:04:18 +0000,netbacker,"RT @LachrymoseGov: True. Trump promised to help me, and boy am I suffering! #sad https://t.co/6VKK3R4jmg"
807375176836911104,2016-12-10 00:03:37 +0000,netbacker,"RT @LachrymoseGov: That's a metaphor, right? #sad #scared https://t.co/Gp9s5xuumW"
807375101184319488,2016-12-10 00:03:19 +0000,pleaseshare71,"Gallup polls Americans on health, happiness, and the environment - https://t.co/c1hQqneJrN https://t.co/65HfkO0FSV #be #happy #not #sad"
807374959081205760,2016-12-10 00:02:45 +0000,netbacker,RT @LachrymoseGov: They look so happy. I wish Donald held my hand like that. #sad https://t.co/3ApD1s7fUK
807374838864019456,2016-12-10 00:02:16 +0000,netbacker,"RT @LachrymoseGov: Magic 8 Ball says: ""Outlook not so good."" #sad https://t.co/pZOeVH8ckj"
807374823529779200,2016-12-10 00:02:12 +0000,BowieButtonEyes,#sad https://t.co/54GnukZO06
807374804659634177,2016-12-10 00:02:08 +0000,AnnabelAnnabel5,"@premiumtimesng While the Nig Army is smiling with the Crocodile in Niger Delta/dancing with the Python in Biafra, BH strikes again. #Sad"
807374755963748353,2016-12-10 00:01:56 +0000,Blumer28,Dejemos de abrir puertas y romper corazones. #Sad
807374586983682048,2016-12-10 00:01:16 +0000,coelhowhy,"acabei de voltar de tremembe, fui ver a parada de natal mas começou a chover e a gente veio embora #sad"
807374363372781568,2016-12-10 00:00:23 +0000,chuvanze,"Years ago,we all cringed when we heard people died.We were https://t.co/XrUn4jrUsp,we carry on...lives rarely matter these days. #Sad stuff"
807373931120390144,2016-12-09 23:58:40 +0000,SadPianoMusic,"Now playing  :  Rick Wakeman - "" The Grey Havens"" on

https://t.co/8LVDOL0B1j

#sadmusic #sadsong #sad"
