ID,Posted at,Screen name,Text
808193113592213504,2016-12-12 06:13:48 +0000,TheStatesmanLtd,#Nadella among top tech executives to meet #Trump https://t.co/9sgkXSm50L
808193109905592320,2016-12-12 06:13:47 +0000,Radio3tweet,"""Ridicola"" liquida così #Trump l'inchiesta della #CiA secondo cui la #Russia lo ha aiutato a vincere @radio3mondo… https://t.co/I9TzFkkDfy"
808193105216290817,2016-12-12 06:13:46 +0000,AlienWithin,RT @JimHarris: #Trump Keeps Reacting to Alec Baldwin's SNL Characterization Which Means He Watches Every Episode. Gr8 Cartoon by… https://t.co/0bgkJVwv8M
808193105161764864,2016-12-12 06:13:46 +0000,augmenrdtop,"RT @johnjwillard: Un Enlightened Choices
#Clinton was a ethical economic disaster
#Trump is a ego enviromental disaster
America is on the economic cliff
So..."
808193104737992704,2016-12-12 06:13:46 +0000,CulpableCrimes,"#MAGA fools going to get us all killed. You think this is some kind of reality show: #trump

https://t.co/YqHtli3Wmz https://t.co/M0dfqr8Fs3"
808193098799054848,2016-12-12 06:13:44 +0000,woolfallalex,Oh this is going well then. Quick interview with #FoxNews & #China so angry it sends a nuclear bomber up. Not even… https://t.co/4Rpknig1wy
808193080146817024,2016-12-12 06:13:40 +0000,unclebeefy,RT @WesSmith123: Those who elected #Trump have no idea how screwed they are - And we all pay the price for their ignorance. https://t.co/UNzdgksidI
808193079769497600,2016-12-12 06:13:40 +0000,CrisKoocne,"RT @johnjwillard: #Trump is stuck in a time warp. He now shows his age in his socially unhip not cool vibe to the social & enviromental evolution .
#OldDog?!"
808193077882060800,2016-12-12 06:13:39 +0000,trenmt8,RT @LouDobbs: Priebus Battles NBC’s Chuck Todd on Russian Hacking https://t.co/jRWE2CkA6f via @BreitbartNews #MAGA #Trump @FoxBusiness @FoxNews #Dobbs
808193075889766400,2016-12-12 06:13:39 +0000,thegarbagetrump,This has concerned me too over the past few weeks. I'm with you. I think something big is brewing ✊🏼✊🏽✊🏾 #Trump… https://t.co/wkXXOhKfhy
808193068197408769,2016-12-12 06:13:37 +0000,gg3428,"RT @sputnik_fr: #Trump ne veut pas recevoir de briefings quotidiens de #sécurité
https://t.co/aAQaOXcJcq
#EtatsUnis https://t.co/18nuMiwZ29"
808193056851849216,2016-12-12 06:13:34 +0000,TheClickbaitBot,Breaking News: Tiffany #Trump was hacked by Michael Jordan! #TheBaitBot
808193048102322176,2016-12-12 06:13:32 +0000,grannie12001,"RT @Corporatocrazy: John Bolton drops Truth Bomb on Obama's crooked team!! Russia conspiracy is a ""false flag"" operation!!

#Trump
https://t.co/frHwlCQhrX"
808193035075026944,2016-12-12 06:13:29 +0000,mo_art_mo,RT @KyleNeven1: #trumpvoterregrets cracking me up! They r finally realizing #Putin owns #Trump. #TrumpLeaks r gonna slay this fool… https://t.co/Erb8hhQqQB
808193026808049668,2016-12-12 06:13:27 +0000,GodBlessDJTrump,RT @RickRWells: President-Elect Trump Cheered By American Patriots At Army Navy Game #MAGA #TRUMP  https://t.co/XZBxsHZJ5A https://t.co/LbKf5OkJnX
808193024492797953,2016-12-12 06:13:27 +0000,infoheaders_rus,The latest The InfoHeaders Journal #Russia! https://t.co/r4jWRAeSqn #russia #trump
808193013855883264,2016-12-12 06:13:24 +0000,HarlanPeggy,"RT @macbook_joe: #Pizzagate, #MSM #fakenews, #CrookedHillary, #clintonfoundation, #voterfraud, #Trump #maga, #badnewsfromtheinternet… https://t.co/kCQ7yKCh9C"
808193012496900096,2016-12-12 06:13:24 +0000,rusportsfan2,"RT @true_pundit: Kellyanne Conway’s Message To Trump Haters: “It’s OK because we won” #Trump #TruePundit

https://t.co/fPrMG8RWgf"
808193000698310656,2016-12-12 06:13:21 +0000,OfEurope,Watch: How #Trump may change US foreign policy https://t.co/W0umhR3BvF #WorldNews #News https://t.co/ZgjJyrVYxQ
808192997892521984,2016-12-12 06:13:20 +0000,nixienix5,"RT @DumpTrump22: #Trump: 'I don't want #China dictating to me, I already work Directly for #Putin!'
https://t.co/tFUHp6GdlL"
808192989474361344,2016-12-12 06:13:18 +0000,iamwithbern,"RT @EmmaVigeland: ""I’m like, a smart person. I don’t have to be told the same thing in the same words every single day"" -#Trump on not needing intel briefings"
