ID,Posted at,Screen name,Text
808176849859833857,2016-12-12 05:09:10 +0000,murtishaw,The latest The Political Currents! https://t.co/S1jwJEsd9B Thanks to @Dekedee @msm868 @a1dbb #tcot #politics
808176793987452929,2016-12-12 05:08:57 +0000,FHR_NK,RT @arzillion: North Korea executes vice premier for 'slouching' #politics #VC #funding #startup #VC https://t.co/1cy8SbifrM https://t.co/jUIby8Pryi
808176652492697600,2016-12-12 05:08:23 +0000,alisutherland,Thread. The kind of tweets twitter was made for. #politics #America https://t.co/HdqLoBcpPO
808176536616435712,2016-12-12 05:07:56 +0000,vincentpriced,RT @NeW_AiR: VILLAGE OF THE DAMNED (1960 – …) #horror #kids #politics #rightwing https://t.co/7ppHThrZFL
808176412746219521,2016-12-12 05:07:26 +0000,ThingsAboutGod,Will Man Ever Love His Fellowman? ▸https://t.co/ckPXAg0fs9 | #religion #politics #family #l
808176064543342592,2016-12-12 05:06:03 +0000,dAmAgEeFFeCt,RT @NeW_AiR: VILLAGE OF THE DAMNED (1960 – …) #horror #kids #politics #rightwing https://t.co/7ppHThrZFL
808175927356030976,2016-12-12 05:05:30 +0000,crpmllc1_andres,RT @PoliticsToday_: Donald Trump saved us from the Bushes and the Clintons. #Politics
808175914915954689,2016-12-12 05:05:27 +0000,EggmanOrWalrus,Adventssaufen in London | Bei den Briten brennen schon alle Kerzen! https://t.co/qmNELYA24R #politics
808175882518937600,2016-12-12 05:05:20 +0000,20Sheenu,#jayalalithaa @superstarrajini #TamilNadu #Chennai #Amma #AmmaForever #Panneerselvam #SasikalaNatarajan #Politics https://t.co/EVCaEZwmyi
808175819264692224,2016-12-12 05:05:05 +0000,ImmoralReport,RT @maconnal: You might be a libtard if... #libtard #racism #SJW #liberal #politics https://t.co/5VsNkUJbjv
808175816735526913,2016-12-12 05:05:04 +0000,yung_ghost001,RT @PoliticsGhost: Remember when @CNN said this back in October? Who's really spreading #FakeNews now? #Politics #Trump2016 #Ghost https://t.co/RwN9Kfwmzg
808175698355621888,2016-12-12 05:04:36 +0000,chickentracts,"054 - ""The Difference Between Social Justice Warriors And The Alt-Right""
https://t.co/Nh7AygVwfO
#chickentracts #politics"
808175675169472516,2016-12-12 05:04:30 +0000,maconnal,You might be a libtard if... #libtard #racism #SJW #liberal #politics https://t.co/5VsNkUJbjv
808175670505467905,2016-12-12 05:04:29 +0000,andrewshamlet,https://t.co/Ig0NBxzEr4 #socialmedia #politics
808175634639896576,2016-12-12 05:04:21 +0000,MaryPatriotNews,"https://t.co/ul6QZ883ye TOP 5 ISSUES FACING #BlackAmerica!
#Trump #TimKaine #MikePence #Hillary #PJNET #TMZ #Politics #AP #racism #energy"
808175335510421508,2016-12-12 05:03:09 +0000,DuncanWatson8,RT @NeW_AiR: VILLAGE OF THE DAMNED (1960 – …) #horror #kids #politics #rightwing https://t.co/7ppHThrZFL
808175331802759168,2016-12-12 05:03:08 +0000,DeuceTV,"Young God... #JayZ #Hov
• • •
#DeuceTV #Music #Fashion #Sports #Politics #Lifestyle #HipHop #Rap… https://t.co/ri1CvUOjbF"
808175090932121601,2016-12-12 05:02:11 +0000,nrkoranne,"RT @NoListNoDonatio: #AAP came into #politics with promise of putting funds in public domain BUT has FORGOTTEN its promise
Sign to remind https://t.co/54fPgFgoIk"
808174937953468417,2016-12-12 05:01:35 +0000,PoliticalTitans,“There's not a liberal America and a conservative America - there's the United States of America.”    ―    Barack Obama #politics
808174915153182720,2016-12-12 05:01:29 +0000,Dr_Giallo,RT @NeW_AiR: VILLAGE OF THE DAMNED (1960 – …) #horror #kids #politics #rightwing https://t.co/7ppHThrZFL
808174807531458560,2016-12-12 05:01:03 +0000,ScoopRocket,'Dirty' hit leaves Bronco seeking retribution against Titan - https://t.co/XPRGU9qUiQ #news #politics #clinton #trump #follow
808174752187740160,2016-12-12 05:00:50 +0000,NeW_AiR,RT @NeW_AiR: VILLAGE OF THE DAMNED (1960 – …) #horror #kids #politics #rightwing https://t.co/7ppHThrZFL
808174697737113600,2016-12-12 05:00:37 +0000,ScoopRocket,Japan protests against China’s allegations of dangerous conduct by fi…  - https://t.co/TwK2lupWBo #news #politics #clinton #trump #follow
808174597233180672,2016-12-12 05:00:13 +0000,arzillion,#Obama's order aims to reduce risk of killing innocent people  #politics #startup #funding https://t.co/VYQcqmlYs4 https://t.co/EVIyuH5X9O
